"Site","Year","Mean","SD","p2.5","p25","p50","p75","p97.5","Rhat","n.eff","Source","name","Par"
"POKE","2021",73.4223140270392,0.411915581741608,72.6029122424316,73.1423461462735,73.4204506500263,73.7110833697152,74.2258114436533,1.00085049493788,3000,"ppt/snow","alpha[38]","alph"
"POKE","2021",72.9072963919847,0.403986690039594,72.1153762255892,72.6319177055569,72.9065124943546,73.1741503821033,73.6835167055473,1.0007633553969,3000,"ppt/snow","alpha[39]","alph"
"POKE","2021",66.2945421427119,0.40204145485092,65.4975390754009,66.0236195621732,66.2993268549911,66.56603176041,67.0791498487264,1.00142114928561,3000,"ppt/snow","alpha[40]","alph"
"POKE","2021",67.3343798355516,0.414981561669703,66.5026696352918,67.0663318668326,67.3368079410813,67.6000881614719,68.1617449210359,1.00135653467837,3000,"ppt/snow","alpha[41]","alph"
"POKE","2021",70.8413824907688,0.391274040617081,70.0698212854638,70.5839137931017,70.8371540613671,71.1015421784845,71.6105998555264,1.00840295726062,260,"ppt/snow","alpha[42]","alph"
"POKE","2021",72.6094478702586,0.408549132607042,71.8042798857125,72.3374556884502,72.6030370014587,72.8789130090618,73.4275773460392,1.0042714045881,530,"ppt/snow","alpha[43]","alph"
"POKE","2021",67.1382465045996,0.401809641513283,66.3577423342441,66.8670202732261,67.1331140711696,67.4067482454508,67.9401156241678,1.00283619308609,1200,"ppt/snow","alpha[44]","alph"
"POKE","2021",66.2443564583559,0.407630139363702,65.4543930413187,65.9707085260858,66.2411557211443,66.5125486032173,67.0601696515132,1.00100516127454,3000,"ppt/snow","alpha[45]","alph"
"POKE","2021",71.9977747490449,0.395835962716741,71.2262244501188,71.7364755271908,71.9972478779959,72.2679555292308,72.7789059973616,1.00299416752755,800,"ppt/snow","alpha[46]","alph"
"POKE","2021",73.430908120083,0.396396112323881,72.6357474815906,73.1614902766637,73.4386071696746,73.7109014651031,74.186383814904,1.00532975257878,420,"ppt/snow","alpha[47]","alph"
"POKE","2021",67.5379366620967,0.405283740760892,66.7333305609686,67.2651878597405,67.5359930197305,67.8209804759795,68.3356124696678,1.0036268073423,710,"ppt/snow","alpha[48]","alph"
"POKE","2021",69.1670557642303,0.398943334956912,68.3896941897397,68.8901993511436,69.1663002565082,69.4387724108494,69.9509568329192,1.00126645216361,2600,"ppt/snow","alpha[49]","alph"
"POKE","2021",69.2012751578787,0.400500860340023,68.4224344651149,68.932239057639,69.1908134409778,69.4666068932218,70.0225282674124,1.00849917942589,320,"ppt/snow","alpha[50]","alph"
"POKE","2021",71.1240372008041,0.39206970541826,70.3571844901216,70.8563620068219,71.1187224613518,71.3840519361515,71.8965754374018,1.00166289781431,1700,"ppt/snow","alpha[51]","alph"
"POKE","2021",64.6542794993107,0.398456570881583,63.9017242406457,64.3800951910591,64.6526355244106,64.9267688846653,65.4524116482482,1.00389427621971,820,"ppt/snow","alpha[52]","alph"
"POKE","2021",72.8831766749004,0.394289262921551,72.117445706028,72.615579577771,72.8827228671004,73.144562120858,73.660225725829,1.00305940931296,780,"ppt/snow","alpha[53]","alph"
"POKE","2021",67.3009203218572,0.395148146163332,66.5220995035494,67.0403586271661,67.3006394610955,67.568768429229,68.0774714493014,1.00306081559479,810,"ppt/snow","alpha[54]","alph"
"POKE","2021",74.3048484588157,0.401923191414907,73.5613630599445,74.0157147170952,74.3056832853459,74.5649027760481,75.1078543892142,1.00081857244703,3000,"ppt/snow","alpha[55]","alph"
"POKE","2021",70.076226901763,0.392967019647685,69.3207107299764,69.8072102475594,70.0705907233297,70.3377636373043,70.856743772806,1.00386455820172,600,"ppt/snow","alpha[56]","alph"
"POKE","2021",73.5724254642047,0.408496507652395,72.7977124603994,73.2908438505976,73.5633786746499,73.8379497649153,74.4273488498366,1.00702073618565,310,"ppt/snow","alpha[57]","alph"
"POKE","2021",69.1940031405936,0.403580603497842,68.3988667345108,68.9174050959355,69.2032772886088,69.458205472855,69.9856214276985,1.00434058132692,520,"ppt/snow","alpha[58]","alph"
"POKE","2021",63.6332058656082,0.405381701756726,62.8406493998304,63.3549198976884,63.6341912929784,63.9113972109524,64.414872660793,1.00367485344109,630,"ppt/snow","alpha[59]","alph"
"POKE","2021",70.3947572914137,0.395271773073033,69.6045836364885,70.1276184007095,70.3955151655386,70.6645063143882,71.1493971009111,1.00069734601855,3000,"ppt/snow","alpha[60]","alph"
"POKE","2021",73.6335408258752,0.390423374301832,72.8774588875961,73.3643157490181,73.6310783223807,73.9028290122614,74.3889088031964,1.00159710286389,1800,"ppt/snow","alpha[61]","alph"
"POKE","2021",69.8225646563092,0.393498031772125,69.0437605774643,69.5559674017582,69.8307734877209,70.0915205102629,70.5912056363936,1.00098296982859,3000,"ppt/snow","alpha[62]","alph"
"POKE","2021",71.176564916439,0.393427616183712,70.4319695644365,70.9162286577486,71.1795159813588,71.4382406119751,71.9498818191039,1.00278195036654,880,"ppt/snow","alpha[63]","alph"
"POKE","2021",72.5659324883588,0.409841563858574,71.7831269378158,72.2960623758892,72.5461794093152,72.8447331590842,73.3828434926443,1.00277930766416,880,"ppt/snow","alpha[64]","alph"
"POKE","2021",73.0024039883368,0.399223656171359,72.2431054911686,72.7287213878496,72.9985243310927,73.2749037852738,73.7958564646822,1.0006967614986,3000,"ppt/snow","alpha[65]","alph"
"POKE","2021",72.6299498328816,0.395946099453951,71.8596637112444,72.3678451625157,72.6239949857709,72.888725003676,73.4345634094208,1.00364581828615,1800,"ppt/snow","alpha[66]","alph"
"POKE","2021",67.7722110337842,0.401970635980624,66.9752966330645,67.5044903389911,67.7771340990351,68.041959025361,68.5562655105912,1.00677118671288,320,"ppt/snow","alpha[67]","alph"
"POKE","2021",71.6095259563667,0.409897252941178,70.8107754542184,71.3365623986642,71.6109605516224,71.8901188857337,72.395700126158,1.00262257029864,1100,"ppt/snow","alpha[68]","alph"
"POKE","2021",68.8613975024651,0.401007918206515,68.0875332948533,68.5852440871191,68.8563923181227,69.1299863488038,69.6303601794267,1.00055102646318,3000,"ppt/snow","alpha[69]","alph"
"POKE","2021",69.1886685446665,0.40652515873218,68.363950610109,68.9186294344097,69.1968754939901,69.4708667655217,69.9682044825476,1.00104925911089,3000,"ppt/snow","alpha[70]","alph"
"POKE","2021",73.2130195338005,0.40914045306467,72.4402343321548,72.934218466051,73.2098526428381,73.489814990508,74.0360278621949,1.00372034576264,620,"ppt/snow","alpha[71]","alph"
"POKE","2021",69.7487366689964,0.401365385295573,68.9613073386357,69.4685547430793,69.7550137982708,70.0231446147367,70.5158359106404,1.00057232396817,3000,"ppt/snow","alpha[72]","alph"
"POKE","2021",70.3340559949118,0.405213279602479,69.5631146513286,70.055378249908,70.3242370324008,70.6145136887827,71.1079351845987,1.00749790179122,290,"ppt/snow","alpha[73]","alph"
"POKE","2021",69.2745956321309,0.399868944921226,68.4867680235128,68.9958905240517,69.2779453738677,69.5457063004403,70.0544874097902,1.00108756656121,3000,"ppt/snow","alpha[74]","alph"
"POKE","2021",63.0468289946257,0.401322540356288,62.229420957833,62.7783870675882,63.0546132505256,63.3214558176572,63.8138725824474,1.00517937806135,430,"ppt/snow","alpha[75]","alph"
"POKE","2021",71.261183588028,0.394656775899092,70.4779935934843,70.9977946773512,71.2657095038041,71.5110754842007,72.0373252908927,1.00129718989463,2500,"ppt/snow","alpha[76]","alph"
"POKE","2021",69.8953145239985,0.397444190700362,69.0980308568279,69.6290554053497,69.8990691719553,70.1673489067163,70.6626645203388,1.00502012453364,440,"ppt/snow","alpha[77]","alph"
"POKE","2021",71.5795169027369,0.411155458394455,70.7533156498381,71.3088880010623,71.5769289608809,71.8425651139087,72.3929742377914,1.00354431665884,660,"ppt/snow","alpha[78]","alph"
"POKE","2021",71.2939597532725,0.404498166862526,70.4893436320347,71.0303471988024,71.2958672834791,71.5653814278401,72.071134317782,1.00150864417873,2000,"ppt/snow","alpha[79]","alph"
"POKE","2021",72.2777652864935,0.414678017645295,71.4866821157609,71.9994680248977,72.2771193491949,72.5634006554042,73.101458222736,1.00407959923486,570,"ppt/snow","alpha[80]","alph"
"POKE","2021",70.5547506194459,0.398216128646382,69.7722396706606,70.2762273064693,70.557061011628,70.8224961077501,71.3297013759065,1.00279479383381,870,"ppt/snow","alpha[81]","alph"
"POKE","2021",72.088943139037,0.391382081287523,71.3008986497745,71.8239337296823,72.09334491729,72.3481942211996,72.8558487509833,1.00093291011785,3000,"ppt/snow","alpha[82]","alph"
"POKE","2021",73.3909968240213,0.401757950822782,72.6487578641977,73.1086101705685,73.3815584218559,73.6574921297389,74.2078862710761,1.00195252906879,1400,"ppt/snow","alpha[83]","alph"
"POKE","2021",66.2705807699133,0.399826166205574,65.4886527019734,66.0042921210113,66.2693130311976,66.5523450044818,67.0296952102357,1.0093795693504,230,"ppt/snow","alpha[84]","alph"
"POKE","2021",64.7368192433038,0.406354586984779,63.9395979355898,64.4559854212914,64.7355712697817,65.0162757268761,65.5336794884283,1.00150209060572,2000,"ppt/snow","alpha[85]","alph"
"POKE","2021",64.2179492356928,0.394948784220987,63.4238279091191,63.9506575548935,64.2077815948149,64.4866320299684,64.9979561485884,1.00270391501676,910,"ppt/snow","alpha[86]","alph"
"POKE","2021",67.9315331452122,0.412782742557447,67.1406795088591,67.6537806269431,67.9234662528748,68.2066138467599,68.7573989014047,1.00182702709154,1500,"ppt/snow","alpha[87]","alph"
"POKE","2021",73.2950079060953,0.410916505272959,72.4790864321142,73.0129794449815,73.3027142499128,73.571508733769,74.1050623073263,1.00304205253667,790,"ppt/snow","alpha[88]","alph"
"POKE","2021",69.3919406581306,0.413169802876678,68.5887052621958,69.1134897825791,69.4003443003374,69.6819359020868,70.1786852999609,1.00215808574772,1200,"ppt/snow","alpha[89]","alph"
"POKE","2021",63.1174577804389,0.394534450286866,62.3322409172986,62.8536075091047,63.1178008509687,63.3825428423647,63.896329642087,1.0014506119499,2100,"ppt/snow","alpha[90]","alph"
"POKE","2021",-0.000564611320767273,0.00414904478806137,-0.00877087416137514,-0.00340118202687345,-0.000580564068723272,0.00227309381725534,0.00761663339501961,1.00172613110399,3000,"ppt/snow","beta[1]","beta"
"POKE","2021",0.0172164765719237,0.0041733473941537,0.00905248772564451,0.0143429607801089,0.0171567620262851,0.0200566545509629,0.0252164212939909,1.00152574238983,1900,"ppt/snow","beta[2]","beta"
"POKE","2021",-0.0137568767582752,0.00416266302607938,-0.0218238532864105,-0.0166588381957763,-0.0137285535258996,-0.0109420039275515,-0.00573367114140368,1.00117478251436,3000,"ppt/snow","beta[3]","beta"
"POKE","2021",-0.0148477202737998,0.00423028709691942,-0.0229690671247876,-0.0178311930063939,-0.0148857165062689,-0.0120756900140523,-0.00642778161254404,1.00255159602916,3000,"ppt/snow","beta[4]","beta"
"POKE","2021",0.0128940418762556,0.0041350501987157,0.00480720644764554,0.0101874697956258,0.012853748601506,0.0157100553754233,0.0211044470816286,1.00159529048142,1800,"ppt/snow","beta[5]","beta"
"POKE","2021",0.0284508477642697,0.00401330607996607,0.0206652978140933,0.0257356232616203,0.0284656327780365,0.0312214861133671,0.0362490025081488,1.00201568366442,3000,"ppt/snow","beta[6]","beta"
"POKE","2021",0.0247456145224158,0.00419460090134869,0.0164443789887596,0.0218598273852514,0.024733776299994,0.0276379864581492,0.0328416422335552,1.00780124668998,330,"ppt/snow","beta[7]","beta"
"POKE","2021",0.011719835954442,0.00418688221497818,0.00357939823211698,0.00900118911829023,0.0117497111093011,0.0145621573939807,0.019991808208282,1.00626048441168,400,"ppt/snow","beta[8]","beta"
"POKE","2021",0.00789351074068681,0.00421306047533691,-0.000228107578758823,0.00503929396317052,0.00785018383457917,0.0107552392887714,0.0163820670829144,1.00674734432508,360,"ppt/snow","beta[9]","beta"
"POKE","2021",-0.0273813047618734,0.00426365872487698,-0.0357251113743858,-0.030329067002194,-0.0273562374644593,-0.0244839122189622,-0.0190658368438506,1.00316993694727,750,"ppt/snow","beta[10]","beta"
"POKE","2021",0.0142224536028683,0.00418836243607346,0.00611606765383827,0.0113635103535824,0.0141582213204251,0.0169884111274542,0.0226955927099036,1.00339895062721,690,"ppt/snow","beta[11]","beta"
"POKE","2021",-0.0089078908278792,0.00407550694628079,-0.0171160102122173,-0.0116329090564083,-0.00892124075466194,-0.00615554593940896,-0.000897886251093837,1.00151996399211,2000,"ppt/snow","beta[12]","beta"
"POKE","2021",-0.00682330776001596,0.00412445854261607,-0.0146057487050071,-0.00969491630198776,-0.00692402268919418,-0.00403294668986607,0.00118457308212855,1.00084722657628,3000,"ppt/snow","beta[13]","beta"
"POKE","2021",0.00258977938113895,0.00427643395302675,-0.00604896384009211,-0.000245832253615448,0.00269891124662737,0.00554956480004898,0.0105548325083279,1.00399914198605,570,"ppt/snow","beta[14]","beta"
"POKE","2021",0.0277823382193651,0.00417106414742311,0.0197382686093247,0.0249540535408954,0.0277106771618808,0.0305454160580294,0.0359002090850314,1.00064933694111,3000,"ppt/snow","beta[15]","beta"
"POKE","2021",0.0198373729914663,0.00420572461582704,0.0115734903060577,0.0169573386255009,0.0198946480458822,0.0227340631085287,0.0277690334270413,1.01108813097833,3000,"ppt/snow","beta[16]","beta"
"POKE","2021",0.013367684412352,0.00427531590059675,0.00489838728103102,0.0104366864723072,0.0134712258032061,0.0163453734145531,0.0216368677311062,1.00172237726338,1600,"ppt/snow","beta[17]","beta"
"POKE","2021",0.0257723402432635,0.00425773327008429,0.0174568707002028,0.0228583021021597,0.0258087334516326,0.0286101982388041,0.0340165689508522,1.00350350220434,670,"ppt/snow","beta[18]","beta"
"POKE","2021",0.00411143806118469,0.00410395772410341,-0.00423328128615031,0.00141268585797302,0.00421292926205487,0.00688328836835922,0.011914851331397,1.00066448253857,3000,"ppt/snow","beta[19]","beta"
"POKE","2021",-0.00421021789843332,0.0042789675695928,-0.0126621354411081,-0.00706442058202395,-0.00418386528329263,-0.00129582627117026,0.00395982932976177,1.00217049786157,1200,"ppt/snow","beta[20]","beta"
"POKE","2021",0.00955153468387613,0.00418325754221492,0.00122541043357364,0.00676275866133901,0.0095037419103166,0.0122852851006195,0.0179032624082195,1.00285880857263,850,"ppt/snow","beta[21]","beta"
"POKE","2021",0.0253674427874702,0.00416556497326647,0.0170014311978786,0.0225172358273182,0.025403047678564,0.0281453717855645,0.0334517745759687,1.0008823492186,3000,"ppt/snow","beta[22]","beta"
"POKE","2021",0.0240330866478911,0.00410159642473312,0.0159420333722073,0.0212813522622788,0.0240368109542134,0.0268124273330627,0.0321597983449238,1.00271685904421,900,"ppt/snow","beta[23]","beta"
"POKE","2021",0.00796590456583025,0.00418992793244417,-0.000334464542687509,0.0052329301100154,0.00805913166871598,0.0108423414552314,0.0158468260724878,1.00914503642135,230,"ppt/snow","beta[24]","beta"
"POKE","2021",0.0125351963691224,0.00423081079824311,0.00436322494832682,0.0096042710643362,0.0125013845017675,0.0153547522900075,0.0207834255888134,1.00264433306867,930,"ppt/snow","beta[25]","beta"
"POKE","2021",-0.00855631177848744,0.004222377019351,-0.0170081046874858,-0.0113174772901952,-0.00860582970824247,-0.00584592664187697,-0.000210075269175273,1.00284968537782,850,"ppt/snow","beta[26]","beta"
"POKE","2021",-0.031967991966504,0.00417694369895786,-0.0400781044447119,-0.0348570528580218,-0.0319039178420416,-0.0289915635210424,-0.0239510797053391,1.0027660536562,880,"ppt/snow","beta[27]","beta"
"POKE","2021",-0.000769778026619504,0.00429911351940513,-0.0090946128136855,-0.00357882653755028,-0.00079832047143092,0.00208736244004911,0.00766528344838962,1.00546303064193,450,"ppt/snow","beta[28]","beta"
"POKE","2021",-0.00923740303339472,0.00433291930571353,-0.0177521309307398,-0.0123041714759035,-0.00921981840991336,-0.00628097402249403,-0.000983928424673783,1.00195072952769,1400,"ppt/snow","beta[29]","beta"
"POKE","2021",0.0158605330479248,0.00429873271932749,0.00735543853726625,0.0130149180372753,0.0159421555725993,0.0187018442771001,0.0242248561169386,1.00265216029414,2100,"ppt/snow","beta[30]","beta"
"POKE","2021",0.0253019394475179,0.00420353767295079,0.0171999494954081,0.0223410381794915,0.0252849571492206,0.0280851876093921,0.0334678036504999,1.00069658200466,3000,"ppt/snow","beta[31]","beta"
"POKE","2021",0.0231222587107719,0.00424030730824913,0.0147636894397817,0.0202265986671115,0.0230573551344233,0.0260564593936926,0.0312761829887281,1.00141247002246,2200,"ppt/snow","beta[32]","beta"
"POKE","2021",0.00861105723427496,0.00430355972293637,0.000316019929347262,0.00583392812436426,0.00857390993632661,0.0115765399889798,0.0171376693779767,1.00654518935505,510,"ppt/snow","beta[33]","beta"
"POKE","2021",0.0123989297039502,0.00421478561569075,0.00408353588802379,0.00950684861436691,0.012412036464703,0.0151513592593082,0.0205838831439493,1.00120754041198,2800,"ppt/snow","beta[34]","beta"
"POKE","2021",-0.00684224042977371,0.00423862810313225,-0.015164771719739,-0.00978157042379252,-0.00686346896979648,-0.00401278161589329,0.00155313092187033,1.00134274752853,2400,"ppt/snow","beta[35]","beta"
"POKE","2021",0.0300649845803957,0.00426191904804642,0.0218246423599217,0.0272858843558071,0.030160065286154,0.0329653006954419,0.0382331267847294,1.00075196886373,3000,"ppt/snow","beta[36]","beta"
"POKE","2021",-0.0112183467702332,0.00418587205463808,-0.0195167417552318,-0.0139693199430789,-0.0111903729904435,-0.00842662973717806,-0.00328205953893082,1.00586653126681,370,"ppt/snow","beta[37]","beta"
"POKE","2021",0.00842317327978307,0.0042986900953225,0.000104012371394989,0.00543608038595586,0.00842323745443518,0.0112931464080202,0.0169010066986216,1.00075731551978,3000,"ppt/snow","beta[38]","beta"
"POKE","2021",0.00521123918352873,0.00419396190965827,-0.00291795018486088,0.00242160341508109,0.00517958922127956,0.00800038602294364,0.0135833069306273,1.00075907034461,3000,"ppt/snow","beta[39]","beta"
"POKE","2021",0.031278797791243,0.00422353117701525,0.0230345468114593,0.0284282519551822,0.031279617746927,0.0342129182548284,0.0397014813838353,1.00216951584348,1800,"ppt/snow","beta[40]","beta"
"POKE","2021",0.0404456696670519,0.00438342697066252,0.0318652410275189,0.0375726066350373,0.0403922916662288,0.0433460575181859,0.0490931627717096,1.0006907741781,3000,"ppt/snow","beta[41]","beta"
"POKE","2021",0.0239476043057733,0.00409498243671731,0.0160703205045711,0.0212719215749471,0.0239274301714402,0.0266951613839111,0.0322419243904475,1.00732736917675,290,"ppt/snow","beta[42]","beta"
"POKE","2021",-0.00250278298082498,0.00426392160104486,-0.0111349274789717,-0.00539648389154928,-0.00242873752775698,0.0003883736238111,0.00579881435435046,1.00497893313849,450,"ppt/snow","beta[43]","beta"
"POKE","2021",0.0294751493743954,0.00417835237745981,0.0211118108439213,0.0267202792723318,0.0295274761238613,0.0322788680572883,0.0377038102946677,1.00359306334128,1000,"ppt/snow","beta[44]","beta"
"POKE","2021",0.020943459590016,0.00426696270902123,0.0123605812751038,0.0180749318603507,0.0209251427439303,0.0238131629972271,0.0292008454712832,1.00097623975309,3000,"ppt/snow","beta[45]","beta"
"POKE","2021",-0.00528804071706045,0.00413173671178871,-0.0133675480958574,-0.00813941509506318,-0.00522731671686982,-0.00248271620094676,0.00259887898537823,1.00263888468023,940,"ppt/snow","beta[46]","beta"
"POKE","2021",0.00707314409522331,0.00415719179587054,-0.000927412342362165,0.00417193949608792,0.00710626609182829,0.00988299653675577,0.0152845802346392,1.00521716971441,430,"ppt/snow","beta[47]","beta"
"POKE","2021",0.0197084706698151,0.00427064936028473,0.0111525547418799,0.0168330200200995,0.0197122827198851,0.0226146168654896,0.0281432254195645,1.00289919738284,850,"ppt/snow","beta[48]","beta"
"POKE","2021",0.0162411989362323,0.004194270193384,0.00827387276790959,0.0133258187864852,0.016195207303953,0.0191274703395589,0.0244397676242535,1.00124149872868,2800,"ppt/snow","beta[49]","beta"
"POKE","2021",0.0152458356870086,0.00417946249155738,0.00687224109314213,0.0123832058138347,0.0153057007967216,0.0180345214217372,0.0232965212623467,1.01075889033208,360,"ppt/snow","beta[50]","beta"
"POKE","2021",0.00531096908441661,0.00409174268520206,-0.00277295569598622,0.00259804306927927,0.00547742206848754,0.00806300658869958,0.0130732696285104,1.00180999441746,1500,"ppt/snow","beta[51]","beta"
"POKE","2021",0.0568513788454107,0.00416108114047805,0.0484475192318082,0.0540615531893398,0.0569171471603761,0.0597320514058979,0.0647752861700589,1.00393213390777,790,"ppt/snow","beta[52]","beta"
"POKE","2021",-0.000495544932180463,0.00413137499318014,-0.00871430086931524,-0.00318831484552039,-0.0005044833091607,0.0022618680816675,0.0077430309231853,1.0026892652406,920,"ppt/snow","beta[53]","beta"
"POKE","2021",0.0287620234729061,0.00414477651685804,0.0204972052201886,0.0260312120792291,0.0289010009364591,0.0314951999559539,0.0366955402227154,1.00244253814176,1000,"ppt/snow","beta[54]","beta"
"POKE","2021",-0.00370332158421367,0.00420931575388458,-0.0123023162315469,-0.00644981788989265,-0.00369665580737672,-0.000767248044818474,0.00424725874211132,1.00095525927221,3000,"ppt/snow","beta[55]","beta"
"POKE","2021",0.00103053790428273,0.00416896550568693,-0.00736851185676288,-0.00174169515321729,0.00115295740581318,0.00386645278894355,0.00906261921272324,1.00373129519228,620,"ppt/snow","beta[56]","beta"
"POKE","2021",-0.000829910967590562,0.00428510275829019,-0.00965786280490649,-0.00364349464722109,-0.000745101973678546,0.00210730862357758,0.00739198944700749,1.00699796998546,310,"ppt/snow","beta[57]","beta"
"POKE","2021",0.0202337580961537,0.00419037764153622,0.0122081331553134,0.0173314101453725,0.0202537986449397,0.022948122527271,0.028554726497305,1.00437876728001,520,"ppt/snow","beta[58]","beta"
"POKE","2021",0.0437441555350364,0.0041987738918339,0.03546823007101,0.0408493132363857,0.0437702416326535,0.0464993517537646,0.0520946631727526,1.00334738299459,700,"ppt/snow","beta[59]","beta"
"POKE","2021",0.00504255885310924,0.00414679558048129,-0.00298949320919686,0.00219271418451693,0.00494827368948815,0.00789706936984168,0.0131921251772949,1.00109068507249,3000,"ppt/snow","beta[60]","beta"
"POKE","2021",0.0117068195637283,0.00408710298982499,0.0039088920651669,0.00887773218519425,0.0116717510557217,0.0145215963421952,0.0195346220023141,1.00153894255749,1900,"ppt/snow","beta[61]","beta"
"POKE","2021",0.0148630715351229,0.00415210242352793,0.00678183968363783,0.0120547382231559,0.014749831620479,0.0176765131377293,0.0230340512358528,1.00233547416168,1800,"ppt/snow","beta[62]","beta"
"POKE","2021",0.0275280435636805,0.00412915391526564,0.0193929767087841,0.0247888453996999,0.0275310633684727,0.0302468039507213,0.0355915520320937,1.00394888511101,580,"ppt/snow","beta[63]","beta"
"POKE","2021",0.00883910409980048,0.00429573468248937,0.000339159708063327,0.00595394890598636,0.00902545219154328,0.0116809520088364,0.0167667172500151,1.00171402555419,1600,"ppt/snow","beta[64]","beta"
"POKE","2021",0.00124229172353164,0.00422112851000119,-0.00716755389266181,-0.00154138245115497,0.00125194792110273,0.00410584259137202,0.0093384219328865,1.00097677382081,3000,"ppt/snow","beta[65]","beta"
"POKE","2021",-0.0268374568313668,0.00415602569919185,-0.0350481664110644,-0.0296010163955864,-0.0267765389442227,-0.0240826407362303,-0.0186636356402473,1.00351211480932,1700,"ppt/snow","beta[66]","beta"
"POKE","2021",0.00953277774198903,0.00425617198271972,0.00115328200705708,0.00667062513945845,0.00945234368404261,0.0123951320002845,0.0180262454292085,1.00701560642001,310,"ppt/snow","beta[67]","beta"
"POKE","2021",0.00175812342260176,0.00429236185198822,-0.0066661895735787,-0.00111706127487589,0.0017945429099372,0.00464047820376034,0.0102246573128241,1.00155488738472,3000,"ppt/snow","beta[68]","beta"
"POKE","2021",0.0460759636133353,0.00424877236343611,0.0378124055201138,0.0432194769953829,0.0460959881266191,0.0489916070514647,0.0544131679640247,1.00056402613899,3000,"ppt/snow","beta[69]","beta"
"POKE","2021",0.00812679224969904,0.00426512143288036,-0.000155554952324583,0.00530310919993709,0.00806280497477237,0.0109746832449696,0.0165259094623497,1.00077750418864,3000,"ppt/snow","beta[70]","beta"
"POKE","2021",0.0176703970739214,0.00427408682210246,0.0092118575567332,0.0147734126711844,0.0177478944159741,0.0206527529410663,0.0257355361540764,1.00378607088464,610,"ppt/snow","beta[71]","beta"
"POKE","2021",0.023559285340669,0.00419529948674537,0.0153308329899102,0.0207159538903012,0.0235594582750892,0.0265142827289182,0.0314955387883827,1.0005841420245,3000,"ppt/snow","beta[72]","beta"
"POKE","2021",0.0109443208829543,0.00430510808793532,0.00256087637262885,0.00799013549444323,0.0109794276306393,0.0139040676862701,0.0192284289969844,1.00708133765318,310,"ppt/snow","beta[73]","beta"
"POKE","2021",0.00466747541131629,0.00422074068612704,-0.00362826295985158,0.00179285831298268,0.00471086920963765,0.00750225702580777,0.0131475696775456,1.001553598048,1900,"ppt/snow","beta[74]","beta"
"POKE","2021",0.0580593056796192,0.00420322620886938,0.0498950388427327,0.0551569772095117,0.0579681295763697,0.0608610318479646,0.0662734172653198,1.00451296525938,500,"ppt/snow","beta[75]","beta"
"POKE","2021",0.0174780346473589,0.00405610606928887,0.00941132394255523,0.014745329952504,0.0174797096336178,0.0202169163985816,0.0254752801047933,1.00106857187029,3000,"ppt/snow","beta[76]","beta"
"POKE","2021",0.00411220717333054,0.00412754670741965,-0.00396036751632005,0.00129754718623516,0.00411486945506799,0.00694180934542335,0.0119805818307272,1.0055930688502,390,"ppt/snow","beta[77]","beta"
"POKE","2021",0.00855021705396508,0.00429901140742789,6.98642884813171e-05,0.00566200709715551,0.00856365712387886,0.0113656401587618,0.0171083728628196,1.00328429829523,720,"ppt/snow","beta[78]","beta"
"POKE","2021",0.00427711967470113,0.00424044075311268,-0.00408008964841076,0.00144906140514573,0.00432944320893569,0.00712356085138829,0.0126874899726447,1.00125595572434,2600,"ppt/snow","beta[79]","beta"
"POKE","2021",0.00999117703580386,0.00434211289913052,0.00157666784451353,0.00703013133009438,0.0100009050798578,0.0128668741568361,0.0186595745885537,1.00402965614099,680,"ppt/snow","beta[80]","beta"
"POKE","2021",0.0117010817652639,0.00417098741519098,0.0034699915225814,0.00891892822747871,0.0117512934899058,0.0145294737776157,0.0198981282983011,1.00242830796135,1000,"ppt/snow","beta[81]","beta"
"POKE","2021",-0.0121635645464945,0.00411638990871025,-0.0204042436391942,-0.0148338020375115,-0.0121252500515066,-0.00937754281749181,-0.00401213711117346,1.00092443239973,3000,"ppt/snow","beta[82]","beta"
"POKE","2021",0.00749855293807843,0.00419421274653126,-0.000882340640773029,0.0047523545440157,0.00766769077207174,0.0103495088398606,0.0154890987581503,1.00175412610222,1600,"ppt/snow","beta[83]","beta"
"POKE","2021",0.0338277258185317,0.00417023702825558,0.0257801867368205,0.0308953922412246,0.0338242725482228,0.0367044102211101,0.0418151651328644,1.01143189398016,190,"ppt/snow","beta[84]","beta"
"POKE","2021",0.0420922099630546,0.00425460416397934,0.0338903978494768,0.0391889172249885,0.0421149901929906,0.0450199939023436,0.0501644257193212,1.00149118506905,2000,"ppt/snow","beta[85]","beta"
"POKE","2021",0.0174382868820339,0.00412121807823294,0.00941838542642261,0.0145514319841963,0.0174444799477521,0.0202198300265121,0.0254648310742077,1.00344953091031,780,"ppt/snow","beta[86]","beta"
"POKE","2021",0.0251192515407601,0.00428164672752016,0.0164058681993452,0.0222283976103231,0.0252418550174754,0.0279787940975681,0.0334760720570568,1.00186279845156,1500,"ppt/snow","beta[87]","beta"
"POKE","2021",0.00469548387780006,0.00430484817772283,-0.00354647421835235,0.00186438893793678,0.00470183062455458,0.00749658422291196,0.0132698698024338,1.00305853448207,780,"ppt/snow","beta[88]","beta"
"POKE","2021",0.0182205545304072,0.00432958605738824,0.0100471921806674,0.0152149705500271,0.0182014607991489,0.0211314259565841,0.0267263411336402,1.00190345857252,1400,"ppt/snow","beta[89]","beta"
