"","Site","Q","DateTimeAK"
"6022","FRCH",136.846968285488,2015-07-15 17:15:00
"6023","FRCH",136.779117955491,2015-07-15 17:30:00
"6024","FRCH",136.665853224877,2015-07-15 17:45:00
"6025","FRCH",136.744080005875,2015-07-15 18:00:00
"6026","FRCH",136.631176738238,2015-07-15 18:15:00
"6027","FRCH",136.634268929372,2015-07-15 18:30:00
"6028","FRCH",136.64385941923,2015-07-15 18:45:00
"6029","FRCH",136.488270325037,2015-07-15 19:00:00
"6030","FRCH",136.60301099264,2015-07-15 19:15:00
"6031","FRCH",136.651283083644,2015-07-15 19:30:00
"6032","FRCH",136.624537545096,2015-07-15 19:45:00
"6033","FRCH",136.601400486565,2015-07-15 20:00:00
"6034","FRCH",136.604631993424,2015-07-15 20:15:00
"6035","FRCH",136.555418226115,2015-07-15 20:30:00
"6036","FRCH",136.523267167726,2015-07-15 20:45:00
"6037","FRCH",136.500655476057,2015-07-15 21:00:00
"6038","FRCH",136.348572105966,2015-07-15 21:15:00
"6039","FRCH",136.484275888461,2015-07-15 21:30:00
"6040","FRCH",136.513387393102,2015-07-15 21:45:00
"6041","FRCH",136.449944457136,2015-07-15 22:00:00
"6042","FRCH",136.418525867004,2015-07-15 22:15:00
"6043","FRCH",136.202770085231,2015-07-15 22:30:00
"6044","FRCH",136.298053800267,2015-07-15 22:45:00
"6045","FRCH",136.441988130758,2015-07-15 23:00:00
"6046","FRCH",136.354196295024,2015-07-15 23:15:00
"6047","FRCH",136.288163131158,2015-07-15 23:30:00
"6048","FRCH",136.207019211709,2015-07-15 23:45:00
"6049","FRCH",136.222983277966,2015-07-16 00:00:00
"6050","FRCH",136.231065977381,2015-07-16 00:15:00
"6051","FRCH",136.301147200737,2015-07-16 00:30:00
"6052","FRCH",136.305754240784,2015-07-16 00:45:00
"6053","FRCH",136.373804407004,2015-07-16 01:00:00
"6054","FRCH",136.353036329305,2015-07-16 01:15:00
"6055","FRCH",136.23581329211,2015-07-16 01:30:00
"6056","FRCH",136.065824357852,2015-07-16 01:45:00
"6057","FRCH",135.990874520446,2015-07-16 02:00:00
"6058","FRCH",136.090749772966,2015-07-16 02:15:00
"6059","FRCH",136.084076224962,2015-07-16 02:30:00
"6060","FRCH",135.951148367448,2015-07-16 02:45:00
"6061","FRCH",136.099575914414,2015-07-16 03:00:00
"6062","FRCH",135.897630285111,2015-07-16 03:15:00
"6063","FRCH",135.890987900644,2015-07-16 03:30:00
"6064","FRCH",135.987513257535,2015-07-16 03:45:00
"6065","FRCH",135.883368423967,2015-07-16 04:00:00
"6066","FRCH",135.885242911639,2015-07-16 04:15:00
"6067","FRCH",135.974403626265,2015-07-16 04:30:00
"6068","FRCH",135.935375056798,2015-07-16 04:45:00
"6069","FRCH",135.928819511466,2015-07-16 05:00:00
"6070","FRCH",135.904504310317,2015-07-16 05:15:00
"6071","FRCH",135.934932407135,2015-07-16 05:30:00
"6072","FRCH",135.734227657126,2015-07-16 05:45:00
"6073","FRCH",135.775952998053,2015-07-16 06:00:00
"6074","FRCH",135.716026013549,2015-07-16 06:15:00
"6075","FRCH",135.676384641735,2015-07-16 06:30:00
"6076","FRCH",135.735798585903,2015-07-16 06:45:00
"6077","FRCH",135.650889912719,2015-07-16 07:00:00
"6078","FRCH",135.66316701933,2015-07-16 07:15:00
"6079","FRCH",135.599156940243,2015-07-16 07:30:00
"6080","FRCH",135.535451515168,2015-07-16 07:45:00
"6081","FRCH",135.483598199255,2015-07-16 08:00:00
"6082","FRCH",135.495714633967,2015-07-16 08:15:00
"6083","FRCH",135.45805175596,2015-07-16 08:30:00
"6084","FRCH",135.414086357182,2015-07-16 08:45:00
"6085","FRCH",135.423218863672,2015-07-16 09:00:00
"6086","FRCH",135.425044981251,2015-07-16 09:15:00
"6087","FRCH",135.451554695202,2015-07-16 09:30:00
"6088","FRCH",135.442161946501,2015-07-16 09:45:00
"6089","FRCH",135.419824370883,2015-07-16 10:00:00
"6090","FRCH",135.385123439523,2015-07-16 10:15:00
"6091","FRCH",135.447717890553,2015-07-16 10:30:00
"6092","FRCH",135.445645159259,2015-07-16 10:45:00
"6093","FRCH",135.409017175348,2015-07-16 11:00:00
"6094","FRCH",135.452631840414,2015-07-16 11:15:00
"6095","FRCH",135.441907716896,2015-07-16 11:30:00
"6096","FRCH",135.392548194132,2015-07-16 11:45:00
"6097","FRCH",135.450713353829,2015-07-16 12:00:00
"6098","FRCH",135.363804774168,2015-07-16 12:15:00
"6099","FRCH",135.508130472882,2015-07-16 12:30:00
"6100","FRCH",135.39668896305,2015-07-16 12:45:00
"6101","FRCH",135.371903685142,2015-07-16 13:00:00
"6102","FRCH",135.336793608974,2015-07-16 13:15:00
"6103","FRCH",135.35300677177,2015-07-16 13:30:00
"6104","FRCH",135.363497128958,2015-07-16 13:45:00
"6105","FRCH",135.32724996258,2015-07-16 14:00:00
"6106","FRCH",135.333775337797,2015-07-16 14:15:00
"6107","FRCH",135.273607954433,2015-07-16 14:30:00
"6108","FRCH",135.357025211103,2015-07-16 14:45:00
"6109","FRCH",135.347555938624,2015-07-16 15:00:00
"6110","FRCH",135.306298503073,2015-07-16 15:15:00
"6111","FRCH",135.302959837312,2015-07-16 15:30:00
"6112","FRCH",135.315393577686,2015-07-16 15:45:00
"6113","FRCH",135.350790521667,2015-07-16 16:00:00
"6114","FRCH",135.359631750958,2015-07-16 16:15:00
"6115","FRCH",135.298207116457,2015-07-16 16:30:00
"6116","FRCH",135.339910448063,2015-07-16 16:45:00
"6117","FRCH",135.235177652545,2015-07-16 17:00:00
"6118","FRCH",135.307962201507,2015-07-16 17:15:00
"6119","FRCH",135.3160217185,2015-07-16 17:30:00
"6120","FRCH",135.328087941087,2015-07-16 17:45:00
"6121","FRCH",135.37324612431,2015-07-16 18:00:00
"6122","FRCH",135.270690492172,2015-07-16 18:15:00
"6123","FRCH",135.194424830694,2015-07-16 18:30:00
"6124","FRCH",135.255996285247,2015-07-16 18:45:00
"6125","FRCH",135.268291880766,2015-07-16 19:00:00
"6126","FRCH",135.263757800616,2015-07-16 19:15:00
"6127","FRCH",135.267644066694,2015-07-16 19:30:00
"6128","FRCH",135.254186050487,2015-07-16 19:45:00
"6129","FRCH",135.314215463517,2015-07-16 20:00:00
"6130","FRCH",135.200104765303,2015-07-16 20:15:00
"6131","FRCH",135.29623743497,2015-07-16 20:30:00
"6132","FRCH",135.329706602527,2015-07-16 20:45:00
"6133","FRCH",135.332821350508,2015-07-16 21:00:00
"6134","FRCH",135.349613195203,2015-07-16 21:15:00
"6135","FRCH",135.299071443649,2015-07-16 21:30:00
"6136","FRCH",135.268856525461,2015-07-16 21:45:00
"6137","FRCH",135.261141865899,2015-07-16 22:00:00
"6138","FRCH",135.304301751977,2015-07-16 22:15:00
"6139","FRCH",135.315156654876,2015-07-16 22:30:00
"6140","FRCH",135.287053962423,2015-07-16 22:45:00
"6141","FRCH",135.2634145235,2015-07-16 23:00:00
"6142","FRCH",135.223732641302,2015-07-16 23:15:00
"6143","FRCH",135.189305964621,2015-07-16 23:30:00
"6144","FRCH",135.213158495628,2015-07-16 23:45:00
"6145","FRCH",135.157359063773,2015-07-17 00:00:00
"6146","FRCH",135.24174244671,2015-07-17 00:15:00
"6147","FRCH",135.249565393676,2015-07-17 00:30:00
"6148","FRCH",135.234851358593,2015-07-17 00:45:00
"6149","FRCH",135.234619099147,2015-07-17 01:00:00
"6150","FRCH",135.234562114075,2015-07-17 01:15:00
"6151","FRCH",135.305470230413,2015-07-17 01:30:00
"6152","FRCH",135.344211350552,2015-07-17 01:45:00
"6153","FRCH",135.245711402364,2015-07-17 02:00:00
"6154","FRCH",135.211136535487,2015-07-17 02:15:00
"6155","FRCH",135.16646007591,2015-07-17 02:30:00
"6156","FRCH",135.149505634319,2015-07-17 02:45:00
"6157","FRCH",135.118562963415,2015-07-17 03:00:00
"6158","FRCH",135.123883197831,2015-07-17 03:15:00
"6159","FRCH",135.107435074624,2015-07-17 03:30:00
"6160","FRCH",135.164022902997,2015-07-17 03:45:00
"6161","FRCH",135.144039954612,2015-07-17 04:00:00
"6162","FRCH",135.149319167373,2015-07-17 04:15:00
"6163","FRCH",135.154763369495,2015-07-17 04:30:00
"6164","FRCH",135.121531743346,2015-07-17 04:45:00
"6165","FRCH",135.152759597023,2015-07-17 05:00:00
"6166","FRCH",135.125542640824,2015-07-17 05:15:00
"6167","FRCH",135.171036319224,2015-07-17 05:30:00
"6168","FRCH",135.195033704603,2015-07-17 05:45:00
"6169","FRCH",135.135477884968,2015-07-17 06:00:00
"6170","FRCH",135.14677523356,2015-07-17 06:15:00
"6171","FRCH",135.14839976105,2015-07-17 06:30:00
"6172","FRCH",135.134511607591,2015-07-17 06:45:00
"6173","FRCH",135.126952203392,2015-07-17 07:00:00
"6174","FRCH",135.143986082495,2015-07-17 07:15:00
"6175","FRCH",135.180027163386,2015-07-17 07:30:00
"6176","FRCH",135.145628605448,2015-07-17 07:45:00
"6177","FRCH",135.173320052653,2015-07-17 08:00:00
"6178","FRCH",135.191778235798,2015-07-17 08:15:00
"6179","FRCH",135.159423370151,2015-07-17 08:30:00
"6180","FRCH",135.13540021587,2015-07-17 08:45:00
"6181","FRCH",135.11385167604,2015-07-17 09:00:00
"6182","FRCH",135.159260028853,2015-07-17 09:15:00
"6183","FRCH",135.127723912861,2015-07-17 09:30:00
"6184","FRCH",135.11205345125,2015-07-17 09:45:00
"6185","FRCH",135.113882493384,2015-07-17 10:00:00
"6186","FRCH",135.097607015977,2015-07-17 10:15:00
"6187","FRCH",135.105781969178,2015-07-17 10:30:00
"6188","FRCH",135.11369542637,2015-07-17 10:45:00
"6189","FRCH",135.135072565911,2015-07-17 11:00:00
"6190","FRCH",135.132271434565,2015-07-17 11:15:00
"6191","FRCH",135.112341875051,2015-07-17 11:30:00
"6192","FRCH",135.153308598247,2015-07-17 11:45:00
"6193","FRCH",135.124032794537,2015-07-17 12:00:00
"6194","FRCH",135.128713128131,2015-07-17 12:15:00
"6195","FRCH",135.113402137336,2015-07-17 12:30:00
"6196","FRCH",135.091782255238,2015-07-17 12:45:00
"6197","FRCH",135.093288906507,2015-07-17 13:00:00
"6198","FRCH",135.111602274873,2015-07-17 13:15:00
"6199","FRCH",135.093360039831,2015-07-17 13:30:00
"6200","FRCH",135.114566199672,2015-07-17 13:45:00
"6201","FRCH",135.12156816778,2015-07-17 14:00:00
"6202","FRCH",135.10237531911,2015-07-17 14:15:00
"6203","FRCH",135.123787353531,2015-07-17 14:30:00
"6204","FRCH",135.094487988967,2015-07-17 14:45:00
"6205","FRCH",135.091065759092,2015-07-17 15:00:00
"6206","FRCH",135.106667866764,2015-07-17 15:15:00
"6207","FRCH",135.097929574687,2015-07-17 15:30:00
"6208","FRCH",135.084892430177,2015-07-17 15:45:00
"6209","FRCH",135.065260860203,2015-07-17 16:00:00
"6210","FRCH",135.081695588267,2015-07-17 16:15:00
"6211","FRCH",135.085103215289,2015-07-17 16:30:00
"6212","FRCH",135.09357072816,2015-07-17 16:45:00
"6213","FRCH",135.098547176494,2015-07-17 17:00:00
"6214","FRCH",135.085194630387,2015-07-17 17:15:00
"6215","FRCH",135.107767313052,2015-07-17 17:30:00
"6216","FRCH",135.123089891835,2015-07-17 17:45:00
"6217","FRCH",135.114021157036,2015-07-17 18:00:00
"6218","FRCH",135.081802718759,2015-07-17 18:15:00
"6219","FRCH",135.091085431177,2015-07-17 18:30:00
"6220","FRCH",135.074070330067,2015-07-17 18:45:00
"6221","FRCH",135.076820237695,2015-07-17 19:00:00
"6222","FRCH",135.084098642286,2015-07-17 19:15:00
"6223","FRCH",135.049767311537,2015-07-17 19:30:00
"6224","FRCH",135.064567985263,2015-07-17 19:45:00
"6225","FRCH",135.048314829858,2015-07-17 20:00:00
"6226","FRCH",135.044002549565,2015-07-17 20:15:00
"6227","FRCH",135.031352327238,2015-07-17 20:30:00
"6228","FRCH",135.048144368339,2015-07-17 20:45:00
"6229","FRCH",135.053468259357,2015-07-17 21:00:00
"6230","FRCH",135.040570866358,2015-07-17 21:15:00
"6231","FRCH",135.03583771097,2015-07-17 21:30:00
"6232","FRCH",135.037569857507,2015-07-17 21:45:00
"6233","FRCH",135.0415745313,2015-07-17 22:00:00
"6234","FRCH",135.026672776666,2015-07-17 22:15:00
"6235","FRCH",135.026599826274,2015-07-17 22:30:00
"6236","FRCH",135.025234931012,2015-07-17 22:45:00
"6237","FRCH",135.030818134724,2015-07-17 23:00:00
"6238","FRCH",135.021199722521,2015-07-17 23:15:00
"6239","FRCH",135.013851625722,2015-07-17 23:30:00
"6240","FRCH",135.01657476055,2015-07-17 23:45:00
"6241","FRCH",135.016880245629,2015-07-18 00:00:00
"6242","FRCH",135.03169380369,2015-07-18 00:15:00
"6243","FRCH",135.026831538707,2015-07-18 00:30:00
"6244","FRCH",135.009779002149,2015-07-18 00:45:00
"6245","FRCH",135.011577365168,2015-07-18 01:00:00
"6246","FRCH",135.01712769002,2015-07-18 01:15:00
"6247","FRCH",135.011426862852,2015-07-18 01:30:00
"6248","FRCH",135.01161390979,2015-07-18 01:45:00
"6249","FRCH",135.013284001706,2015-07-18 02:00:00
"6250","FRCH",135.015207921597,2015-07-18 02:15:00
"6251","FRCH",135.008951301032,2015-07-18 02:30:00
"6252","FRCH",135.000244934651,2015-07-18 02:45:00
"6253","FRCH",135.00083781883,2015-07-18 03:00:00
"6254","FRCH",135.001876155383,2015-07-18 03:15:00
"6255","FRCH",134.998402839198,2015-07-18 03:30:00
"6256","FRCH",134.996849784913,2015-07-18 03:45:00
"6257","FRCH",134.998964033714,2015-07-18 04:00:00
"6258","FRCH",134.997894554728,2015-07-18 04:15:00
"6259","FRCH",134.997094177325,2015-07-18 04:30:00
"6260","FRCH",134.998632994863,2015-07-18 04:45:00
"6261","FRCH",134.99809904462,2015-07-18 05:00:00
"6262","FRCH",134.998581454665,2015-07-18 05:15:00
"6263","FRCH",134.998979586592,2015-07-18 05:30:00
"6264","FRCH",134.996913748049,2015-07-18 05:45:00
"6265","FRCH",134.998328664378,2015-07-18 06:00:00
"6266","FRCH",134.997122320005,2015-07-18 06:15:00
"6267","FRCH",134.997373282658,2015-07-18 06:30:00
"6268","FRCH",134.996963910604,2015-07-18 06:45:00
"6269","FRCH",135.00055832209,2015-07-18 07:00:00
"6270","FRCH",134.997240774733,2015-07-18 07:15:00
"6271","FRCH",134.997453281013,2015-07-18 07:30:00
"6272","FRCH",134.997025983273,2015-07-18 07:45:00
"6273","FRCH",134.99716080251,2015-07-18 08:00:00
"6274","FRCH",134.997103513646,2015-07-18 08:15:00
"6275","FRCH",134.998190642953,2015-07-18 08:30:00
"6276","FRCH",134.996747886193,2015-07-18 08:45:00
"6277","FRCH",134.998408087876,2015-07-18 09:00:00
"6278","FRCH",134.999577029429,2015-07-18 09:15:00
"6279","FRCH",134.998410663013,2015-07-18 09:30:00
"6280","FRCH",134.999227490512,2015-07-18 09:45:00
"6281","FRCH",135.001984201813,2015-07-18 10:00:00
"6282","FRCH",135.007897225208,2015-07-18 10:15:00
"6283","FRCH",135.005903017335,2015-07-18 10:30:00
"6284","FRCH",135.000836369367,2015-07-18 10:45:00
"6285","FRCH",134.999761940403,2015-07-18 11:00:00
"6286","FRCH",134.997364444611,2015-07-18 11:15:00
"6287","FRCH",134.998631163844,2015-07-18 11:30:00
"6288","FRCH",134.998870049646,2015-07-18 11:45:00
"6289","FRCH",134.999227877719,2015-07-18 12:00:00
"6290","FRCH",134.997845522221,2015-07-18 12:15:00
"6291","FRCH",135.002776699806,2015-07-18 12:30:00
"6292","FRCH",134.997316451342,2015-07-18 12:45:00
"6293","FRCH",134.999184998824,2015-07-18 13:00:00
"6294","FRCH",134.99749913344,2015-07-18 13:15:00
"6295","FRCH",134.997661679661,2015-07-18 13:30:00
"6296","FRCH",134.997683582107,2015-07-18 13:45:00
"6297","FRCH",134.998036836897,2015-07-18 14:00:00
"6298","FRCH",135.001026586677,2015-07-18 14:15:00
"6299","FRCH",134.99702156866,2015-07-18 14:30:00
"6300","FRCH",134.997446145999,2015-07-18 14:45:00
"6301","FRCH",134.997020168085,2015-07-18 15:00:00
"6302","FRCH",134.998111828534,2015-07-18 15:15:00
"6303","FRCH",134.998647110817,2015-07-18 15:30:00
"6304","FRCH",135.00713152469,2015-07-18 15:45:00
"6305","FRCH",135.011810777917,2015-07-18 16:00:00
"6306","FRCH",135.017273153809,2015-07-18 16:15:00
"6307","FRCH",135.01602756242,2015-07-18 16:30:00
"6308","FRCH",135.013574988709,2015-07-18 16:45:00
"6309","FRCH",135.017253077794,2015-07-18 17:00:00
"6310","FRCH",135.024943375794,2015-07-18 17:15:00
"6311","FRCH",135.03583811,2015-07-18 17:30:00
"6312","FRCH",135.026183835812,2015-07-18 17:45:00
"6313","FRCH",135.027676775511,2015-07-18 18:00:00
"6314","FRCH",135.063302577006,2015-07-18 18:15:00
"6315","FRCH",135.039262820526,2015-07-18 18:30:00
"6316","FRCH",135.056597937659,2015-07-18 18:45:00
"6317","FRCH",135.060191967121,2015-07-18 19:00:00
"6318","FRCH",135.08040265328,2015-07-18 19:15:00
"6319","FRCH",135.095465412079,2015-07-18 19:30:00
"6320","FRCH",135.138170154639,2015-07-18 19:45:00
"6321","FRCH",135.143213383469,2015-07-18 20:00:00
"6322","FRCH",135.11641403732,2015-07-18 20:15:00
"6323","FRCH",135.114942851607,2015-07-18 20:30:00
"6324","FRCH",135.120404850019,2015-07-18 20:45:00
"6325","FRCH",135.106935405343,2015-07-18 21:00:00
"6326","FRCH",135.105531051823,2015-07-18 21:15:00
"6327","FRCH",135.160138541199,2015-07-18 21:30:00
"6328","FRCH",135.201915889479,2015-07-18 21:45:00
"6329","FRCH",135.177519803821,2015-07-18 22:00:00
"6330","FRCH",135.175358284234,2015-07-18 22:15:00
"6331","FRCH",135.188898403882,2015-07-18 22:30:00
"6332","FRCH",135.170672410886,2015-07-18 22:45:00
"6333","FRCH",135.197721033813,2015-07-18 23:00:00
"6334","FRCH",135.166807407312,2015-07-18 23:15:00
"6335","FRCH",135.189294759339,2015-07-18 23:30:00
"6336","FRCH",135.243047580595,2015-07-18 23:45:00
"6337","FRCH",135.178471902094,2015-07-19 00:00:00
"6338","FRCH",135.206747826301,2015-07-19 00:15:00
"6339","FRCH",135.229130536758,2015-07-19 00:30:00
"6340","FRCH",135.2358273036,2015-07-19 00:45:00
"6341","FRCH",135.24298910303,2015-07-19 01:00:00
"6342","FRCH",135.24978860752,2015-07-19 01:15:00
"6343","FRCH",135.288189979896,2015-07-19 01:30:00
"6344","FRCH",135.332822461532,2015-07-19 01:45:00
"6345","FRCH",135.380664265288,2015-07-19 02:00:00
"6346","FRCH",135.391373672159,2015-07-19 02:15:00
"6347","FRCH",135.384687198275,2015-07-19 02:30:00
"6348","FRCH",135.381531611887,2015-07-19 02:45:00
"6349","FRCH",135.411867811216,2015-07-19 03:00:00
"6350","FRCH",135.459645876784,2015-07-19 03:15:00
"6351","FRCH",135.455652994576,2015-07-19 03:30:00
"6352","FRCH",135.48120345892,2015-07-19 03:45:00
"6353","FRCH",135.465801616314,2015-07-19 04:00:00
"6354","FRCH",135.539298858895,2015-07-19 04:15:00
"6355","FRCH",135.64215199396,2015-07-19 04:30:00
"6356","FRCH",135.755018853113,2015-07-19 04:45:00
"6357","FRCH",135.811570958918,2015-07-19 05:00:00
"6358","FRCH",135.944510282697,2015-07-19 05:15:00
"6359","FRCH",135.978133960341,2015-07-19 05:30:00
"6360","FRCH",136.049233212476,2015-07-19 05:45:00
"6361","FRCH",136.108620288709,2015-07-19 06:00:00
"6362","FRCH",136.258299135004,2015-07-19 06:15:00
"6363","FRCH",136.315950449383,2015-07-19 06:30:00
"6364","FRCH",136.490571038613,2015-07-19 06:45:00
"6365","FRCH",136.525385127802,2015-07-19 07:00:00
"6366","FRCH",136.663157696531,2015-07-19 07:15:00
"6367","FRCH",136.839753231742,2015-07-19 07:30:00
"6368","FRCH",136.920041534241,2015-07-19 07:45:00
"6369","FRCH",137.102500335941,2015-07-19 08:00:00
"6370","FRCH",137.203291509325,2015-07-19 08:15:00
"6371","FRCH",137.509908481458,2015-07-19 08:30:00
"6372","FRCH",137.774664620944,2015-07-19 08:45:00
"6373","FRCH",137.816603891848,2015-07-19 09:00:00
"6374","FRCH",138.046843077024,2015-07-19 09:15:00
"6375","FRCH",138.381559211365,2015-07-19 09:30:00
"6376","FRCH",138.558863689768,2015-07-19 09:45:00
"6377","FRCH",138.558805410392,2015-07-19 10:00:00
"6378","FRCH",138.915058098188,2015-07-19 10:15:00
"6379","FRCH",139.242136108285,2015-07-19 10:30:00
"6380","FRCH",139.522928328015,2015-07-19 10:45:00
"6381","FRCH",139.422855749155,2015-07-19 11:00:00
"6382","FRCH",140.11212035864,2015-07-19 11:15:00
"6383","FRCH",140.156295024245,2015-07-19 11:30:00
"6384","FRCH",140.710485675204,2015-07-19 11:45:00
"6385","FRCH",141.190931538833,2015-07-19 12:00:00
"6386","FRCH",141.581121764596,2015-07-19 12:15:00
"6387","FRCH",142.202707442581,2015-07-19 12:30:00
"6388","FRCH",143.219451661332,2015-07-19 12:45:00
"6389","FRCH",144.0156110495,2015-07-19 13:00:00
"6390","FRCH",145.001465208064,2015-07-19 13:15:00
"6391","FRCH",145.946555815637,2015-07-19 13:30:00
"6392","FRCH",147.313104745689,2015-07-19 13:45:00
"6393","FRCH",148.456877514304,2015-07-19 14:00:00
"6394","FRCH",149.503625416728,2015-07-19 14:15:00
"6395","FRCH",150.737202991733,2015-07-19 14:30:00
"6396","FRCH",152.556837462764,2015-07-19 14:45:00
"6397","FRCH",154.302053852649,2015-07-19 15:00:00
"6398","FRCH",156.484334944764,2015-07-19 15:15:00
"6399","FRCH",159.141573331714,2015-07-19 15:30:00
"6400","FRCH",161.413443632941,2015-07-19 15:45:00
"6401","FRCH",165.241401168774,2015-07-19 16:00:00
"6402","FRCH",168.539280810136,2015-07-19 16:15:00
"6403","FRCH",172.680276649539,2015-07-19 16:30:00
"6404","FRCH",177.125335273136,2015-07-19 16:45:00
"6405","FRCH",180.884618402908,2015-07-19 17:00:00
"6406","FRCH",184.137176311509,2015-07-19 17:15:00
"6407","FRCH",188.349877460206,2015-07-19 17:30:00
"6408","FRCH",191.582059848056,2015-07-19 17:45:00
"6409","FRCH",195.571224921808,2015-07-19 18:00:00
"6410","FRCH",201.525524911627,2015-07-19 18:15:00
"6411","FRCH",202.978327644122,2015-07-19 18:30:00
"6412","FRCH",210.403736275849,2015-07-19 18:45:00
"6413","FRCH",214.718647776984,2015-07-19 19:00:00
"6414","FRCH",221.908038097078,2015-07-19 19:15:00
"6415","FRCH",226.402240310259,2015-07-19 19:30:00
"6416","FRCH",233.095983001698,2015-07-19 19:45:00
"6417","FRCH",239.840114991383,2015-07-19 20:00:00
"6418","FRCH",249.21170017041,2015-07-19 20:15:00
"6419","FRCH",255.271090016085,2015-07-19 20:30:00
"6420","FRCH",269.876227525086,2015-07-19 20:45:00
"6421","FRCH",279.577211659472,2015-07-19 21:00:00
"6422","FRCH",288.856548263268,2015-07-19 21:15:00
"6423","FRCH",299.261299940753,2015-07-19 21:30:00
"6424","FRCH",315.037233600166,2015-07-19 21:45:00
"6425","FRCH",328.695084866117,2015-07-19 22:00:00
"6426","FRCH",339.08606062365,2015-07-19 22:15:00
"6427","FRCH",358.907709463786,2015-07-19 22:30:00
"6428","FRCH",373.683626669241,2015-07-19 22:45:00
"6429","FRCH",386.829636981292,2015-07-19 23:00:00
"6430","FRCH",402.865096077491,2015-07-19 23:15:00
"6431","FRCH",422.758197547555,2015-07-19 23:30:00
"6432","FRCH",438.189503668789,2015-07-19 23:45:00
"6433","FRCH",462.931325904779,2015-07-20 00:00:00
"6434","FRCH",477.448157524836,2015-07-20 00:15:00
"6435","FRCH",500.233142896923,2015-07-20 00:30:00
"6436","FRCH",511.288954689405,2015-07-20 00:45:00
"6437","FRCH",534.06318539251,2015-07-20 01:00:00
"6438","FRCH",557.987630438234,2015-07-20 01:15:00
"6439","FRCH",587.497705800729,2015-07-20 01:30:00
"6440","FRCH",611.854057062259,2015-07-20 01:45:00
"6441","FRCH",639.29453999242,2015-07-20 02:00:00
"6442","FRCH",657.203235617998,2015-07-20 02:15:00
"6443","FRCH",692.340416047772,2015-07-20 02:30:00
"6444","FRCH",711.979985254477,2015-07-20 02:45:00
"6445","FRCH",732.615934797781,2015-07-20 03:00:00
"6446","FRCH",756.46142651674,2015-07-20 03:15:00
"6447","FRCH",785.319974281526,2015-07-20 03:30:00
"6448","FRCH",826.787723245387,2015-07-20 03:45:00
"6449","FRCH",859.33631885164,2015-07-20 04:00:00
"6450","FRCH",888.290611612846,2015-07-20 04:15:00
"6451","FRCH",917.88062039492,2015-07-20 04:30:00
"6452","FRCH",954.00357202336,2015-07-20 04:45:00
"6453","FRCH",985.892428818219,2015-07-20 05:00:00
"6454","FRCH",1025.7991942697,2015-07-20 05:15:00
"6455","FRCH",1050.49915523549,2015-07-20 05:30:00
"6456","FRCH",1074.9265028005,2015-07-20 05:45:00
"6457","FRCH",1116.65542735078,2015-07-20 06:00:00
"6458","FRCH",1159.82694294053,2015-07-20 06:15:00
"6459","FRCH",1187.24724819527,2015-07-20 06:30:00
"6460","FRCH",1194.43420965404,2015-07-20 06:45:00
"6461","FRCH",1231.16604900482,2015-07-20 07:00:00
"6462","FRCH",1291.23864368153,2015-07-20 07:15:00
"6463","FRCH",1323.20977875944,2015-07-20 07:30:00
"6464","FRCH",1336.69883241621,2015-07-20 07:45:00
"6465","FRCH",1375.22220439625,2015-07-20 08:00:00
"6466","FRCH",1415.09856742912,2015-07-20 08:15:00
"6467","FRCH",1440.25786147987,2015-07-20 08:30:00
"6468","FRCH",1464.36852679777,2015-07-20 08:45:00
"6469","FRCH",1496.40632862098,2015-07-20 09:00:00
"6470","FRCH",1518.21302700316,2015-07-20 09:15:00
"6471","FRCH",1531.70298150964,2015-07-20 09:30:00
"6472","FRCH",1534.45341360978,2015-07-20 09:45:00
"6473","FRCH",1545.94787111254,2015-07-20 10:00:00
"6474","FRCH",1552.6624074058,2015-07-20 10:15:00
"6475","FRCH",1576.11679434488,2015-07-20 10:30:00
"6476","FRCH",1587.59018773904,2015-07-20 10:45:00
"6477","FRCH",1592.38710912676,2015-07-20 11:00:00
"6478","FRCH",1590.85721382199,2015-07-20 11:15:00
"6479","FRCH",1582.70849623278,2015-07-20 11:30:00
"6480","FRCH",1558.60619493743,2015-07-20 11:45:00
"6481","FRCH",1546.95400831019,2015-07-20 12:00:00
"6482","FRCH",1540.96999575312,2015-07-20 12:15:00
"6483","FRCH",1545.6022638703,2015-07-20 12:30:00
"6484","FRCH",1520.21971385682,2015-07-20 12:45:00
"6485","FRCH",1488.71906757397,2015-07-20 13:00:00
"6486","FRCH",1498.02703064163,2015-07-20 13:15:00
"6487","FRCH",1470.01431547767,2015-07-20 13:30:00
"6488","FRCH",1456.59544270126,2015-07-20 13:45:00
"6489","FRCH",1433.1775470846,2015-07-20 14:00:00
"6490","FRCH",1399.59102006015,2015-07-20 14:15:00
"6491","FRCH",1401.83893494204,2015-07-20 14:30:00
"6492","FRCH",1361.41499832428,2015-07-20 14:45:00
"6493","FRCH",1346.72417913146,2015-07-20 15:00:00
"6494","FRCH",1336.13298531363,2015-07-20 15:15:00
"6495","FRCH",1316.35645083954,2015-07-20 15:30:00
"6496","FRCH",1289.18902400857,2015-07-20 15:45:00
"6497","FRCH",1262.58958729355,2015-07-20 16:00:00
"6498","FRCH",1250.40678642616,2015-07-20 16:15:00
"6499","FRCH",1234.14707574834,2015-07-20 16:30:00
"6500","FRCH",1189.74731215258,2015-07-20 16:45:00
"6501","FRCH",1171.65524784577,2015-07-20 17:00:00
